IDM accuracy,IDM loss,RND loss,actor_episodes,actor_steps,extrinsic UVFA loss,intrinsic UVFA loss,learner_steps,learner_time_elapsed
0.71875,0.93518084,0.00015108306,83936,15721679,0.00011433025,25.8512,11083,5870.880277872086
0.746875,0.84236586,0.00015531234,83937,15721778,7.744764e-05,13.994447,11084,5871.052580356598
0.68125004,1.0450318,0.00018525434,83941,15722451,7.1119124e-05,11.735296,11085,5871.337960481644
0.66562504,0.9836936,0.00015778301,83942,15722540,7.530717e-05,8.526075,11086,5871.62318110466
0.68125004,1.0009865,0.0001724882,83943,15722695,8.211813e-05,16.266914,11087,5872.1557829380035
0.71875,0.91215324,0.00015821037,83943,15722695,7.94401e-05,18.353804,11088,5872.672498464584
0.79062504,0.75277185,0.00015772312,83943,15722695,9.678873e-05,17.00269,11089,5873.370307922363
0.75625,0.7117716,0.00017008436,83949,15725156,0.0001756656,29.292454,11090,5873.804724931717
0.715625,0.84155494,0.00015038138,83949,15725156,0.00010455673,15.789787,11091,5874.866916179657
0.740625,0.81944084,0.00014700646,83949,15725156,9.03389e-05,11.964287,11092,5875.2278780937195
0.725,0.93135273,0.00012960083,83950,15725285,5.6826e-05,10.937786,11093,5875.414415359497
0.765625,0.8036852,0.00015655089,83955,15727767,0.00011238361,21.243813,11094,5875.751782417297
0.75625,0.7693157,0.00014454486,83956,15727847,7.582062e-05,10.658779,11095,5876.038729190826
0.725,0.91255283,0.00014380587,83966,15732971,8.8784676e-05,16.44883,11096,5876.350942611694
0.721875,0.9514801,0.0001426615,83972,15734602,0.00011707197,20.73285,11097,5876.516934871674
0.690625,0.95271266,0.00015433223,83974,15734892,9.715943e-05,16.111423,11098,5877.224208831787
0.703125,0.8576687,0.00015986116,83984,15738657,9.1312424e-05,17.280811,11099,5877.397056818008
0.765625,0.8229519,0.00018559559,83984,15738657,8.188396e-05,15.034189,11101,5878.287360906601
0.771875,0.76322263,0.0001602836,83984,15738657,6.2762316e-05,11.807172,11102,5878.532017946243
0.684375,0.9671137,0.00016170192,83986,15738975,8.7869965e-05,13.094112,11103,5878.825642585754
0.725,0.7921347,0.00016145766,83992,15740488,5.9411926e-05,12.797048,11104,5879.368749380112
0.69375,0.88515663,0.000155801,83993,15740789,6.680477e-05,8.65416,11105,5879.867216587067
0.771875,0.71541643,0.000178967,83993,15740789,0.000111525944,20.824278,11106,5880.091073989868
0.7375,0.8039369,0.00014184497,83993,15740789,8.387037e-05,18.187885,11107,5880.983102321625
0.72812504,0.80943507,0.00016705124,83993,15740789,0.00011576171,22.353312,11108,5881.395304679871
0.75625,0.85762066,0.0001593701,83995,15740978,9.839805e-05,10.9611845,11109,5881.720144987106
0.82187504,0.60061705,0.00015436028,83995,15740978,0.00011312282,19.028889,11110,5881.942870616913
0.74375004,0.7630073,0.00017300689,83995,15740978,0.00011318472,18.797005,11111,5882.321069955826
0.7,0.91042614,0.0001932656,84008,15749733,6.5091575e-05,11.853725,11112,5882.651964187622
0.76875,0.81576806,0.00018247745,84012,15750937,8.319241e-05,13.553716,11113,5882.816695451736
0.646875,1.1587299,0.00015781003,84015,15751776,0.0001008595,17.603935,11114,5883.155043125153
0.73125,0.8504368,0.00014556201,84015,15751776,8.463894e-05,14.653628,11115,5883.70242190361
0.76875,0.776936,0.00017698079,84019,15755924,0.000120232304,20.721783,11116,5884.0549929142
0.703125,0.9834574,0.00016945029,84019,15755924,9.1129776e-05,14.512019,11117,5884.258858919144
0.709375,0.89475423,0.00016552489,84025,15756965,5.6695724e-05,13.718296,11118,5884.732905864716
0.7625,0.72658426,0.00018664064,84027,15761977,0.00011758473,19.275574,11119,5885.008435249329
0.740625,0.79700774,0.00018719805,84029,15762488,0.00021764173,44.404892,11121,5885.915095329285
0.8,0.66941833,0.00015602527,84032,15769566,8.280948e-05,15.129638,11122,5886.4025111198425
